tile_id,row,col,xmin,ymin,xmax,ymax,valid_frac,features_path,label_path,background_px,rock_px,shallow_rock_px,sand_px
polygon1_r009_c008,9,8,687882.0,3637166.0,688010.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c008.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c008.tif,185,0,5067,11132
polygon1_r009_c009,9,9,687946.0,3637166.0,688074.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c009.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c009.tif,150,324,1981,13929
polygon1_r009_c010,9,10,688010.0,3637166.0,688138.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c010.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c010.tif,112,6469,36,9767
polygon1_r009_c011,9,11,688074.0,3637166.0,688202.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c011.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c011.tif,84,14337,0,1963
polygon1_r009_c012,9,12,688138.0,3637166.0,688266.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c012.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c012.tif,35,16349,0,0
polygon1_r009_c013,9,13,688202.0,3637166.0,688330.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c013.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c013.tif,1362,13663,1359,0
polygon1_r009_c014,9,14,688266.0,3637166.0,688394.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c014.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c014.tif,1590,6356,8245,193
polygon1_r009_c015,9,15,688330.0,3637166.0,688458.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c015.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c015.tif,263,850,12657,2614
polygon1_r009_c016,9,16,688394.0,3637166.0,688522.0,3637294.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c016.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c016.tif,122,3996,7209,5057
polygon1_r009_c017,9,17,688458.0,3637166.0,688586.0,3637294.0,0.8234,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r009_c017.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r009_c017.tif,2914,9396,1438,2636
polygon1_r010_c000,10,0,687370.0,3637102.0,687498.0,3637230.0,0.7241,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c000.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c000.tif,4576,0,7235,4573
polygon1_r010_c001,10,1,687434.0,3637102.0,687562.0,3637230.0,0.9833,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c001.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c001.tif,309,0,14548,1527
polygon1_r010_c002,10,2,687498.0,3637102.0,687626.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c002.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c002.tif,37,0,13988,2359
polygon1_r010_c003,10,3,687562.0,3637102.0,687690.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c003.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c003.tif,37,0,14847,1500
polygon1_r010_c004,10,4,687626.0,3637102.0,687754.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c004.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c004.tif,0,0,16384,0
polygon1_r010_c005,10,5,687690.0,3637102.0,687818.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c005.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c005.tif,0,0,16384,0
polygon1_r010_c006,10,6,687754.0,3637102.0,687882.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c006.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c006.tif,973,0,13856,1555
polygon1_r010_c007,10,7,687818.0,3637102.0,687946.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c007.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c007.tif,1012,0,12643,2729
polygon1_r010_c008,10,8,687882.0,3637102.0,688010.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c008.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c008.tif,167,3,12729,3485
polygon1_r010_c009,10,9,687946.0,3637102.0,688074.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c009.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c009.tif,324,3026,5963,7071
polygon1_r010_c010,10,10,688010.0,3637102.0,688138.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c010.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c010.tif,263,10923,213,4985
polygon1_r010_c011,10,11,688074.0,3637102.0,688202.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c011.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c011.tif,67,16092,0,225
polygon1_r010_c012,10,12,688138.0,3637102.0,688266.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c012.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c012.tif,537,15306,541,0
polygon1_r010_c013,10,13,688202.0,3637102.0,688330.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c013.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c013.tif,2113,8524,5537,210
polygon1_r010_c014,10,14,688266.0,3637102.0,688394.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c014.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c014.tif,1616,1754,9562,3452
polygon1_r010_c015,10,15,688330.0,3637102.0,688458.0,3637230.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c015.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c015.tif,40,2494,6242,7608
polygon1_r010_c016,10,16,688394.0,3637102.0,688522.0,3637230.0,0.9304,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c016.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c016.tif,1286,6354,1676,7068
polygon1_r010_c017,10,17,688458.0,3637102.0,688586.0,3637230.0,0.5228,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r010_c017.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r010_c017.tif,7852,5830,0,2702
polygon1_r011_c001,11,1,687434.0,3637038.0,687562.0,3637166.0,0.6578,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c001.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c001.tif,5743,0,7336,3305
polygon1_r011_c002,11,2,687498.0,3637038.0,687626.0,3637166.0,0.902,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c002.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c002.tif,1705,0,6386,8293
polygon1_r011_c003,11,3,687562.0,3637038.0,687690.0,3637166.0,0.9985,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c003.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c003.tif,104,0,9746,6534
polygon1_r011_c004,11,4,687626.0,3637038.0,687754.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c004.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c004.tif,25,0,15359,1000
polygon1_r011_c005,11,5,687690.0,3637038.0,687818.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c005.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c005.tif,24,0,16360,0
polygon1_r011_c006,11,6,687754.0,3637038.0,687882.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c006.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c006.tif,2138,0,14197,49
polygon1_r011_c007,11,7,687818.0,3637038.0,687946.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c007.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c007.tif,2115,0,14220,49
polygon1_r011_c008,11,8,687882.0,3637038.0,688010.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c008.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c008.tif,34,1620,14190,540
polygon1_r011_c009,11,9,687946.0,3637038.0,688074.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c009.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c009.tif,201,8415,6176,1592
polygon1_r011_c010,11,10,688010.0,3637038.0,688138.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c010.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c010.tif,168,14987,177,1052
polygon1_r011_c011,11,11,688074.0,3637038.0,688202.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c011.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c011.tif,90,16161,133,0
polygon1_r011_c012,11,12,688138.0,3637038.0,688266.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c012.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c012.tif,758,11664,3962,0
polygon1_r011_c013,11,13,688202.0,3637038.0,688330.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c013.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c013.tif,943,3695,8931,2815
polygon1_r011_c014,11,14,688266.0,3637038.0,688394.0,3637166.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c014.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c014.tif,315,1816,5765,8488
polygon1_r011_c015,11,15,688330.0,3637038.0,688458.0,3637166.0,0.9885,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c015.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c015.tif,140,7962,663,7619
polygon1_r011_c016,11,16,688394.0,3637038.0,688522.0,3637166.0,0.7001,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r011_c016.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r011_c016.tif,4687,9207,0,2490
polygon1_r012_c003,12,3,687562.0,3636974.0,687690.0,3637102.0,0.7543,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c003.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c003.tif,4129,0,3691,8564
polygon1_r012_c004,12,4,687626.0,3636974.0,687754.0,3637102.0,0.9508,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c004.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c004.tif,934,0,11223,4227
polygon1_r012_c005,12,5,687690.0,3636974.0,687818.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c005.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c005.tif,529,2,14689,1164
polygon1_r012_c006,12,6,687754.0,3636974.0,687882.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c006.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c006.tif,4061,884,10786,653
polygon1_r012_c007,12,7,687818.0,3636974.0,687946.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c007.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c007.tif,3871,896,11551,66
polygon1_r012_c008,12,8,687882.0,3636974.0,688010.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c008.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c008.tif,1965,3914,10231,274
polygon1_r012_c009,12,9,687946.0,3636974.0,688074.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c009.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c009.tif,1689,12092,2329,274
polygon1_r012_c010,12,10,688010.0,3636974.0,688138.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c010.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c010.tif,95,16283,0,6
polygon1_r012_c011,12,11,688074.0,3636974.0,688202.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c011.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c011.tif,502,13332,2538,12
polygon1_r012_c012,12,12,688138.0,3636974.0,688266.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c012.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c012.tif,573,5883,8529,1399
polygon1_r012_c013,12,13,688202.0,3636974.0,688330.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c013.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c013.tif,192,642,7456,8094
polygon1_r012_c014,12,14,688266.0,3636974.0,688394.0,3637102.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c014.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c014.tif,38,1562,1465,13319
polygon1_r012_c015,12,15,688330.0,3636974.0,688458.0,3637102.0,0.847,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r012_c015.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r012_c015.tif,2159,6732,0,7493
polygon1_r013_c004,13,4,687626.0,3636910.0,687754.0,3637038.0,0.557,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c004.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c004.tif,7469,0,4781,4134
polygon1_r013_c005,13,5,687690.0,3636910.0,687818.0,3637038.0,0.8365,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c005.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c005.tif,3305,20,8082,4977
polygon1_r013_c006,13,6,687754.0,3636910.0,687882.0,3637038.0,0.983,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c006.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c006.tif,3173,1203,8115,3893
polygon1_r013_c007,13,7,687818.0,3636910.0,687946.0,3637038.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c007.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c007.tif,3085,1503,11433,363
polygon1_r013_c008,13,8,687882.0,3636910.0,688010.0,3637038.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c008.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c008.tif,3165,5812,7407,0
polygon1_r013_c009,13,9,687946.0,3636910.0,688074.0,3637038.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c009.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c009.tif,2512,13684,188,0
polygon1_r013_c010,13,10,688010.0,3636910.0,688138.0,3637038.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c010.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c010.tif,873,14266,305,940
polygon1_r013_c011,13,11,688074.0,3636910.0,688202.0,3637038.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c011.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c011.tif,1300,7442,6220,1422
polygon1_r013_c012,13,12,688138.0,3636910.0,688266.0,3637038.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c012.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c012.tif,427,1368,8892,5697
polygon1_r013_c013,13,13,688202.0,3636910.0,688330.0,3637038.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c013.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c013.tif,0,0,2977,13407
polygon1_r013_c014,13,14,688266.0,3636910.0,688394.0,3637038.0,0.9449,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c014.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c014.tif,733,90,0,15561
polygon1_r013_c015,13,15,688330.0,3636910.0,688458.0,3637038.0,0.5558,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r013_c015.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r013_c015.tif,6774,1264,0,8346
polygon1_r014_c006,14,6,687754.0,3636846.0,687882.0,3636974.0,0.6567,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c006.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c006.tif,6100,319,6654,3311
polygon1_r014_c007,14,7,687818.0,3636846.0,687946.0,3636974.0,0.9015,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c007.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c007.tif,2863,3500,9724,297
polygon1_r014_c008,14,8,687882.0,3636846.0,688010.0,3636974.0,0.9984,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c008.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c008.tif,1689,10504,4191,0
polygon1_r014_c009,14,9,687946.0,3636846.0,688074.0,3636974.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c009.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c009.tif,917,14728,39,700
polygon1_r014_c010,14,10,688010.0,3636846.0,688138.0,3636974.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c010.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c010.tif,918,9745,1242,4479
polygon1_r014_c011,14,11,688074.0,3636846.0,688202.0,3636974.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c011.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c011.tif,959,2322,5302,7801
polygon1_r014_c012,14,12,688138.0,3636846.0,688266.0,3636974.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c012.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c012.tif,110,0,4334,11940
polygon1_r014_c013,14,13,688202.0,3636846.0,688330.0,3636974.0,0.9939,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c013.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c013.tif,65,0,274,16045
polygon1_r014_c014,14,14,688266.0,3636846.0,688394.0,3636974.0,0.7311,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r014_c014.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r014_c014.tif,4050,0,0,12334
polygon1_r015_c008,15,8,687882.0,3636782.0,688010.0,3636910.0,0.7529,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r015_c008.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r015_c008.tif,4824,10812,740,8
polygon1_r015_c009,15,9,687946.0,3636782.0,688074.0,3636910.0,0.9502,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r015_c009.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r015_c009.tif,1153,10690,0,4541
polygon1_r015_c010,15,10,688010.0,3636782.0,688138.0,3636910.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r015_c010.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r015_c010.tif,228,3745,937,11474
polygon1_r015_c011,15,11,688074.0,3636782.0,688202.0,3636910.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r015_c011.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r015_c011.tif,71,243,1487,14583
polygon1_r015_c012,15,12,688138.0,3636782.0,688266.0,3636910.0,1.0,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r015_c012.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r015_c012.tif,0,0,550,15834
polygon1_r015_c013,15,13,688202.0,3636782.0,688330.0,3636910.0,0.869,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r015_c013.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r015_c013.tif,2010,0,0,14374
polygon1_r016_c009,16,9,687946.0,3636718.0,688074.0,3636846.0,0.5555,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r016_c009.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r016_c009.tif,7642,3390,0,5352
polygon1_r016_c010,16,10,688010.0,3636718.0,688138.0,3636846.0,0.8353,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r016_c010.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r016_c010.tif,2905,260,0,13219
polygon1_r016_c011,16,11,688074.0,3636718.0,688202.0,3636846.0,0.9826,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r016_c011.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r016_c011.tif,317,0,0,16067
polygon1_r016_c012,16,12,688138.0,3636718.0,688266.0,3636846.0,0.9577,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r016_c012.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r016_c012.tif,676,0,0,15708
polygon1_r016_c013,16,13,688202.0,3636718.0,688330.0,3636846.0,0.5889,outputs/polygon1/t128m_o50pct_r1m/tiles/features/polygon1_r016_c013.tif,outputs/polygon1/t128m_o50pct_r1m/tiles/labels/polygon1_r016_c013.tif,6603,0,0,9781
